cvr,livestock_n,cattle_cnt,pig_cnt,poultry_cnt,n_chr,rows,year
10678846,0.0,0.0,0.0,0.0,0,6,2015
10680298,0.0,0.0,0.0,0.0,0,7,2015
10681693,0.0,0.0,0.0,0.0,0,6,2015
10681839,0.0,0.0,0.0,0.0,0,8,2015
10682584,0.0,0.0,0.0,0.0,0,1,2015
10684994,0.0,0.0,0.0,0.0,0,1,2015
10687675,0.0,0.0,0.0,0.0,0,1,2015
10692903,0.0,0.0,0.0,0.0,0,1,2015
10693101,0.0,0.0,0.0,0.0,0,1,2015
10694876,0.0,0.0,0.0,0.0,0,5,2015
10704308,0.0,0.0,0.0,0.0,0,2,2015
10704871,0.0,0.0,0.0,0.0,0,5,2015
10707870,0.0,0.0,0.0,0.0,0,9,2015
10708575,0.0,0.0,0.0,0.0,0,9,2015
10708702,0.0,0.0,0.0,0.0,0,1,2015
10712386,0.0,0.0,0.0,0.0,0,1,2015
10718171,0.0,0.0,0.0,0.0,0,3,2015
10720095,0.0,0.0,0.0,0.0,0,6,2015
10722373,0.0,0.0,0.0,0.0,0,1,2015
10723736,0.0,0.0,0.0,0.0,0,5,2015
10725305,0.0,0.0,0.0,0.0,0,5,2015
10725887,0.0,0.0,0.0,0.0,0,5,2015
10730449,0.0,0.0,0.0,0.0,0,3,2015
10734371,0.0,0.0,0.0,0.0,0,5,2015
10735645,0.0,0.0,0.0,0.0,0,3,2015
10738490,0.0,0.0,0.0,0.0,0,2,2015
10742870,0.0,0.0,0.0,0.0,0,5,2015
10747430,0.0,0.0,0.0,0.0,0,1,2015
10748208,0.0,0.0,0.0,0.0,0,1,2015
10753147,0.0,0.0,0.0,0.0,0,2,2015
10754186,0.0,0.0,0.0,0.0,0,2,2015
10756979,0.0,0.0,0.0,0.0,0,1,2015
10759730,0.0,0.0,0.0,0.0,0,5,2015
10760518,0.0,0.0,0.0,0.0,0,3,2015
10763835,0.0,0.0,0.0,0.0,0,6,2015
10764947,0.0,0.0,0.0,0.0,0,1,2015
10765277,0.0,0.0,0.0,0.0,0,5,2015
10765404,0.0,0.0,0.0,0.0,0,5,2015
10768888,0.0,0.0,0.0,0.0,0,1,2015
10770440,0.0,0.0,0.0,0.0,0,5,2015
10776503,0.0,0.0,0.0,0.0,0,1,2015
10780179,0.0,0.0,0.0,0.0,0,2,2015
10781108,0.0,0.0,0.0,0.0,0,1,2015
10783070,0.0,0.0,0.0,0.0,0,1,2015
10788072,0.0,0.0,0.0,0.0,0,8,2015
10789737,0.0,0.0,0.0,0.0,0,6,2015
10790638,0.0,0.0,0.0,0.0,0,11,2015
10790697,0.0,0.0,0.0,0.0,0,1,2015
10790786,0.0,0.0,0.0,0.0,0,2,2015
10791391,0.0,0.0,0.0,0.0,0,7,2015
10796741,0.0,0.0,0.0,0.0,0,7,2015
10797187,0.0,0.0,0.0,0.0,0,1,2015
10797594,0.0,0.0,0.0,0.0,0,6,2015
10798574,0.0,0.0,0.0,0.0,0,6,2015
10798736,0.0,0.0,0.0,0.0,0,1,2015
10798809,0.0,0.0,0.0,0.0,0,12,2015
10798949,0.0,0.0,0.0,0.0,0,3,2015
10799686,0.0,0.0,0.0,0.0,0,6,2015
10801516,0.0,0.0,0.0,0.0,0,8,2015
10802989,0.0,0.0,0.0,0.0,0,5,2015
10803608,0.0,0.0,0.0,0.0,0,14,2015
10805600,0.0,0.0,0.0,0.0,0,1,2015
10807077,0.0,0.0,0.0,0.0,0,5,2015
10807093,0.0,0.0,0.0,0.0,0,6,2015
10810795,0.0,0.0,0.0,0.0,0,5,2015
10811481,0.0,0.0,0.0,0.0,0,5,2015
10817447,0.0,0.0,0.0,0.0,0,1,2015
10818591,0.0,0.0,0.0,0.0,0,5,2015
10818680,0.0,0.0,0.0,0.0,0,9,2015
10819377,0.0,0.0,0.0,0.0,0,1,2015
10825040,0.0,0.0,0.0,0.0,0,1,2015
10832284,0.0,0.0,0.0,0.0,0,6,2015
10833531,0.0,0.0,0.0,0.0,0,6,2015
10833604,0.0,0.0,0.0,0.0,0,4,2015
10834600,0.0,0.0,0.0,0.0,0,5,2015
10835984,0.0,0.0,0.0,0.0,0,1,2015
10839149,0.0,0.0,0.0,0.0,0,5,2015
10840880,0.0,0.0,0.0,0.0,0,7,2015
10841305,0.0,0.0,0.0,0.0,0,1,2015
10841771,0.0,0.0,0.0,0.0,0,5,2015
10842948,0.0,0.0,0.0,0.0,0,5,2015
10844789,0.0,0.0,0.0,0.0,0,12,2015
10848849,0.0,0.0,0.0,0.0,0,2,2015
10849179,0.0,0.0,0.0,0.0,0,4,2015
10849748,0.0,0.0,0.0,0.0,0,1,2015
10849934,0.0,0.0,0.0,0.0,0,2,2015
10853087,0.0,0.0,0.0,0.0,0,5,2015
10853311,0.0,0.0,0.0,0.0,0,5,2015
10854687,0.0,0.0,0.0,0.0,0,4,2015
10855640,0.0,0.0,0.0,0.0,0,5,2015
10855888,0.0,0.0,0.0,0.0,0,5,2015
10856140,0.0,0.0,0.0,0.0,0,8,2015
10856477,0.0,0.0,0.0,0.0,0,1,2015
10858895,0.0,0.0,0.0,0.0,0,2,2015
10859492,0.0,0.0,0.0,0.0,0,8,2015
10864380,0.0,0.0,0.0,0.0,0,4,2015
10864593,0.0,0.0,0.0,0.0,0,11,2015
10864984,0.0,0.0,0.0,0.0,0,5,2015
10865492,0.0,0.0,0.0,0.0,0,1,2015
10865549,0.0,0.0,0.0,0.0,0,1,2015
10866936,0.0,0.0,0.0,0.0,0,5,2015
10868238,0.0,0.0,0.0,0.0,0,1,2015
10869234,0.0,0.0,0.0,0.0,0,5,2015
10869374,0.0,0.0,0.0,0.0,0,1,2015
10870844,0.0,0.0,0.0,0.0,0,8,2015
10871077,0.0,0.0,0.0,0.0,0,5,2015
10871204,0.0,0.0,0.0,0.0,0,5,2015
10872871,0.0,0.0,0.0,0.0,0,10,2015
10873207,0.0,0.0,0.0,0.0,0,11,2015
10873843,0.0,0.0,0.0,0.0,0,2,2015
10874432,0.0,0.0,0.0,0.0,0,2,2015
10875307,0.0,0.0,0.0,0.0,0,4,2015
10875943,0.0,0.0,0.0,0.0,0,2,2015
10876346,0.0,0.0,0.0,0.0,0,5,2015
10876788,0.0,0.0,0.0,0.0,0,3,2015
10878802,0.0,0.0,0.0,0.0,0,9,2015
10880106,0.0,0.0,0.0,0.0,0,5,2015
10881005,0.0,0.0,0.0,0.0,0,8,2015
10881536,0.0,0.0,0.0,0.0,0,1,2015
10883636,0.0,0.0,0.0,0.0,0,5,2015
10883881,0.0,0.0,0.0,0.0,0,6,2015
10885493,0.0,0.0,0.0,0.0,0,9,2015
10886538,0.0,0.0,0.0,0.0,0,9,2015
10888336,0.0,0.0,0.0,0.0,0,3,2015
10888387,0.0,0.0,0.0,0.0,0,5,2015
10888484,0.0,0.0,0.0,0.0,0,1,2015
10890195,0.0,0.0,0.0,0.0,0,1,2015
10892643,0.0,0.0,0.0,0.0,0,1,2015
10893275,0.0,0.0,0.0,0.0,0,7,2015
10894107,0.0,0.0,0.0,0.0,0,4,2015
10894433,0.0,0.0,0.0,0.0,0,7,2015
10895642,0.0,0.0,0.0,0.0,0,2,2015
10898080,0.0,0.0,0.0,0.0,0,5,2015
10901332,0.0,0.0,0.0,0.0,0,10,2015
10902088,0.0,0.0,0.0,0.0,0,5,2015
10903106,0.0,0.0,0.0,0.0,0,5,2015
10904706,0.0,0.0,0.0,0.0,0,11,2015
10906598,0.0,0.0,0.0,0.0,0,4,2015
10907586,0.0,0.0,0.0,0.0,0,6,2015
10910048,0.0,0.0,0.0,0.0,0,6,2015
10911249,0.0,0.0,0.0,0.0,0,7,2015
10914078,0.0,0.0,0.0,0.0,0,4,2015
10914337,0.0,0.0,0.0,0.0,0,1,2015
10914590,0.0,0.0,0.0,0.0,0,6,2015
10915783,0.0,0.0,0.0,0.0,0,1,2015
10917239,0.0,0.0,0.0,0.0,0,5,2015
10917646,0.0,0.0,0.0,0.0,0,5,2015
10918294,0.0,0.0,0.0,0.0,0,6,2015
10919401,0.0,0.0,0.0,0.0,0,1,2015
10919975,0.0,0.0,0.0,0.0,0,7,2015
10920248,0.0,0.0,0.0,0.0,0,12,2015
10924936,0.0,0.0,0.0,0.0,0,1,2015
10926408,0.0,0.0,0.0,0.0,0,2,2015
10928400,0.0,0.0,0.0,0.0,0,8,2015
10928508,0.0,0.0,0.0,0.0,0,2,2015
10933978,0.0,0.0,0.0,0.0,0,5,2015
10936047,0.0,0.0,0.0,0.0,0,5,2015
10938414,0.0,0.0,0.0,0.0,0,5,2015
10939348,0.0,0.0,0.0,0.0,0,2,2015
10940532,0.0,0.0,0.0,0.0,0,8,2015
10943531,0.0,0.0,0.0,0.0,0,4,2015
10944732,0.0,0.0,0.0,0.0,0,4,2015
10945100,0.0,0.0,0.0,0.0,0,5,2015
10945801,0.0,0.0,0.0,0.0,0,2,2015
10946204,0.0,0.0,0.0,0.0,0,5,2015
10946514,0.0,0.0,0.0,0.0,0,5,2015
10947278,0.0,0.0,0.0,0.0,0,4,2015
10948908,0.0,0.0,0.0,0.0,0,1,2015
10949971,0.0,0.0,0.0,0.0,0,5,2015
10950589,0.0,0.0,0.0,0.0,0,1,2015
10950694,0.0,0.0,0.0,0.0,0,1,2015
10951135,0.0,0.0,0.0,0.0,0,7,2015
10951194,0.0,0.0,0.0,0.0,0,4,2015
10952999,0.0,0.0,0.0,0.0,0,6,2015
10954185,0.0,0.0,0.0,0.0,0,4,2015
10954371,0.0,0.0,0.0,0.0,0,1,2015
10954398,0.0,0.0,0.0,0.0,0,1,2015
10954576,0.0,0.0,0.0,0.0,0,1,2015
10955637,0.0,0.0,0.0,0.0,0,5,2015
10955890,0.0,0.0,0.0,0.0,0,1,2015
10956471,0.0,0.0,0.0,0.0,0,11,2015
10958946,0.0,0.0,0.0,0.0,0,6,2015
10973171,0.0,0.0,0.0,0.0,0,3,2015
10975794,0.0,0.0,0.0,0.0,0,5,2015
10975832,0.0,0.0,0.0,0.0,0,6,2015
10979331,0.0,0.0,0.0,0.0,0,4,2015
10979706,0.0,0.0,0.0,0.0,0,6,2015
10984394,0.0,0.0,0.0,0.0,0,5,2015
10985544,0.0,0.0,0.0,0.0,0,1,2015
10987741,0.0,0.0,0.0,0.0,0,2,2015
10989884,0.0,0.0,0.0,0.0,0,5,2015
10993644,0.0,0.0,0.0,0.0,0,2,2015
10995175,0.0,0.0,0.0,0.0,0,5,2015
10995671,0.0,0.0,0.0,0.0,0,3,2015
10996589,0.0,0.0,0.0,0.0,0,1,2015
10996902,0.0,0.0,0.0,0.0,0,5,2015
10997100,0.0,0.0,0.0,0.0,0,5,2015
10997291,0.0,0.0,0.0,0.0,0,5,2015
10997399,0.0,0.0,0.0,0.0,0,5,2015
10997801,0.0,0.0,0.0,0.0,0,8,2015
10998603,0.0,0.0,0.0,0.0,0,4,2015
10998697,0.0,0.0,0.0,0.0,0,5,2015
11001203,0.0,0.0,0.0,0.0,0,5,2015
11001505,0.0,0.0,0.0,0.0,0,1,2015
11001998,0.0,0.0,0.0,0.0,0,1,2015
11003281,0.0,0.0,0.0,0.0,0,6,2015
11004091,0.0,0.0,0.0,0.0,0,1,2015
11005438,0.0,0.0,0.0,0.0,0,2,2015
11005543,0.0,0.0,0.0,0.0,0,1,2015
11005799,0.0,0.0,0.0,0.0,0,5,2015
11006507,0.0,0.0,0.0,0.0,0,1,2015
11008585,0.0,0.0,0.0,0.0,0,4,2015
11009409,0.0,0.0,0.0,0.0,0,5,2015
11010539,0.0,0.0,0.0,0.0,0,1,2015
11011489,0.0,0.0,0.0,0.0,0,6,2015
11013090,0.0,0.0,0.0,0.0,0,6,2015
11014895,0.0,0.0,0.0,0.0,0,2,2015
11014976,0.0,0.0,0.0,0.0,0,1,2015
11015174,0.0,0.0,0.0,0.0,0,1,2015
11015247,0.0,0.0,0.0,0.0,0,2,2015
11015905,0.0,0.0,0.0,0.0,0,5,2015
11016073,0.0,0.0,0.0,0.0,0,5,2015
11016898,0.0,0.0,0.0,0.0,0,4,2015
11017487,0.0,0.0,0.0,0.0,0,2,2015
11017673,0.0,0.0,0.0,0.0,0,6,2015
11018394,0.0,0.0,0.0,0.0,0,2,2015
11018505,0.0,0.0,0.0,0.0,0,1,2015
11019285,0.0,0.0,0.0,0.0,0,6,2015
11021085,0.0,0.0,0.0,0.0,0,6,2015
11021778,0.0,0.0,0.0,0.0,0,2,2015
11022634,0.0,0.0,0.0,0.0,0,1,2015
11026184,0.0,0.0,0.0,0.0,0,4,2015
11026346,0.0,0.0,0.0,0.0,0,1,2015
11026389,0.0,0.0,0.0,0.0,0,5,2015
11028438,0.0,0.0,0.0,0.0,0,11,2015
11028594,0.0,0.0,0.0,0.0,0,1,2015
11029108,0.0,0.0,0.0,0.0,0,7,2015
11030343,0.0,0.0,0.0,0.0,0,5,2015
11030505,0.0,0.0,0.0,0.0,0,8,2015
11032737,0.0,0.0,0.0,0.0,0,4,2015
11033288,0.0,0.0,0.0,0.0,0,5,2015
11034314,0.0,0.0,0.0,0.0,0,2,2015
11037895,0.0,0.0,0.0,0.0,0,7,2015
11038042,0.0,0.0,0.0,0.0,0,1,2015
11038077,0.0,0.0,0.0,0.0,0,1,2015
11038247,0.0,0.0,0.0,0.0,0,5,2015
11038441,0.0,0.0,0.0,0.0,0,2,2015
11043240,0.0,0.0,0.0,0.0,0,1,2015
11043275,0.0,0.0,0.0,0.0,0,5,2015
11043895,0.0,0.0,0.0,0.0,0,7,2015
11046304,0.0,0.0,0.0,0.0,0,5,2015
11047130,0.0,0.0,0.0,0.0,0,5,2015
11051189,0.0,0.0,0.0,0.0,0,5,2015
11061273,0.0,0.0,0.0,0.0,0,1,2015
11062849,0.0,0.0,0.0,0.0,0,7,2015
11063292,0.0,0.0,0.0,0.0,0,6,2015
11064299,0.0,0.0,0.0,0.0,0,8,2015
11070108,0.0,0.0,0.0,0.0,0,1,2015
11071384,0.0,0.0,0.0,0.0,0,3,2015
11071937,0.0,0.0,0.0,0.0,0,1,2015
11076033,0.0,0.0,0.0,0.0,0,2,2015
11076149,0.0,0.0,0.0,0.0,0,6,2015
11076874,0.0,0.0,0.0,0.0,0,1,2015
11077099,0.0,0.0,0.0,0.0,0,5,2015
11079180,0.0,0.0,0.0,0.0,0,6,2015
11079946,0.0,0.0,0.0,0.0,0,5,2015
11082599,0.0,0.0,0.0,0.0,0,3,2015
11083196,0.0,0.0,0.0,0.0,0,10,2015
11086284,0.0,0.0,0.0,0.0,0,5,2015
11087094,0.0,0.0,0.0,0.0,0,3,2015
11088740,0.0,0.0,0.0,0.0,0,7,2015
11090699,0.0,0.0,0.0,0.0,0,25,2015
11091180,0.0,0.0,0.0,0.0,0,3,2015
11093647,0.0,0.0,0.0,0.0,0,5,2015
11099432,0.0,0.0,0.0,0.0,0,6,2015
11099491,0.0,0.0,0.0,0.0,0,3,2015
11102093,0.0,0.0,0.0,0.0,0,1,2015
11102212,0.0,0.0,0.0,0.0,0,5,2015
11103170,0.0,0.0,0.0,0.0,0,3,2015
11104673,0.0,0.0,0.0,0.0,0,3,2015
11105874,0.0,0.0,0.0,0.0,0,1,2015
11107281,0.0,0.0,0.0,0.0,0,1,2015
11107745,0.0,0.0,0.0,0.0,0,7,2015
11111831,0.0,0.0,0.0,0.0,0,1,2015
11112196,0.0,0.0,0.0,0.0,0,9,2015
11112595,0.0,0.0,0.0,0.0,0,6,2015
11112714,0.0,0.0,0.0,0.0,0,5,2015
11113389,0.0,0.0,0.0,0.0,0,30,2015
11114091,0.0,0.0,0.0,0.0,0,6,2015
11114245,0.0,0.0,0.0,0.0,0,7,2015
11115195,0.0,0.0,0.0,0.0,0,5,2015
11115705,0.0,0.0,0.0,0.0,0,3,2015
11117600,0.0,0.0,0.0,0.0,0,5,2015
11122078,0.0,0.0,0.0,0.0,0,2,2015
11123007,0.0,0.0,0.0,0.0,0,5,2015
11127339,0.0,0.0,0.0,0.0,0,1,2015
11127991,0.0,0.0,0.0,0.0,0,1,2015
11133908,0.0,0.0,0.0,0.0,0,6,2015
11135412,0.0,0.0,0.0,0.0,0,6,2015
11135641,0.0,0.0,0.0,0.0,0,1,2015
11136885,0.0,0.0,0.0,0.0,0,7,2015
11138985,0.0,0.0,0.0,0.0,0,5,2015
11141587,0.0,0.0,0.0,0.0,0,5,2015
11142079,0.0,0.0,0.0,0.0,0,4,2015
11142184,0.0,0.0,0.0,0.0,0,1,2015
11142796,0.0,0.0,0.0,0.0,0,19,2015
11144888,0.0,0.0,0.0,0.0,0,6,2015
11145205,0.0,0.0,0.0,0.0,0,1,2015
11145531,0.0,0.0,0.0,0.0,0,1,2015
11145671,0.0,0.0,0.0,0.0,0,7,2015
11146872,0.0,0.0,0.0,0.0,0,1,2015
11146937,0.0,0.0,0.0,0.0,0,1,2015
11149405,0.0,0.0,0.0,0.0,0,5,2015
11149847,0.0,0.0,0.0,0.0,0,2,2015
11154581,0.0,0.0,0.0,0.0,0,5,2015
11160980,0.0,0.0,0.0,0.0,0,3,2015
11163483,0.0,0.0,0.0,0.0,0,5,2015
11163696,0.0,0.0,0.0,0.0,0,5,2015
11163947,0.0,0.0,0.0,0.0,0,5,2015
11164595,0.0,0.0,0.0,0.0,0,6,2015
11165680,0.0,0.0,0.0,0.0,0,2,2015
11171044,0.0,0.0,0.0,0.0,0,10,2015
11171192,0.0,0.0,0.0,0.0,0,9,2015
11172105,0.0,0.0,0.0,0.0,0,6,2015
11172172,0.0,0.0,0.0,0.0,0,6,2015
11172938,0.0,0.0,0.0,0.0,0,5,2015
11172989,0.0,0.0,0.0,0.0,0,15,2015
11173098,0.0,0.0,0.0,0.0,0,9,2015
11174590,0.0,0.0,0.0,0.0,0,5,2015
11175392,0.0,0.0,0.0,0.0,0,2,2015
11175503,0.0,0.0,0.0,0.0,0,2,2015
11176240,0.0,0.0,0.0,0.0,0,2,2015
11183883,0.0,0.0,0.0,0.0,0,9,2015
11185835,0.0,0.0,0.0,0.0,0,6,2015
11186718,0.0,0.0,0.0,0.0,0,5,2015
11188419,0.0,0.0,0.0,0.0,0,5,2015
11189334,0.0,0.0,0.0,0.0,0,3,2015
11191916,0.0,0.0,0.0,0.0,0,3,2015
11195202,0.0,0.0,0.0,0.0,0,11,2015
11197299,0.0,0.0,0.0,0.0,0,8,2015
11197884,0.0,0.0,0.0,0.0,0,2,2015
11198007,0.0,0.0,0.0,0.0,0,5,2015
11198988,0.0,0.0,0.0,0.0,0,2,2015
11199690,0.0,0.0,0.0,0.0,0,4,2015
11200494,0.0,0.0,0.0,0.0,0,5,2015
11201334,0.0,0.0,0.0,0.0,0,4,2015
11202381,0.0,0.0,0.0,0.0,0,2,2015
11202632,0.0,0.0,0.0,0.0,0,1,2015
11203434,0.0,0.0,0.0,0.0,0,5,2015
11203590,0.0,0.0,0.0,0.0,0,1,2015
11204139,0.0,0.0,0.0,0.0,0,5,2015
11204880,0.0,0.0,0.0,0.0,0,1,2015
11205941,0.0,0.0,0.0,0.0,0,4,2015
11206433,0.0,0.0,0.0,0.0,0,1,2015
11206476,0.0,0.0,0.0,0.0,0,5,2015
11206603,0.0,0.0,0.0,0.0,0,5,2015
11209432,0.0,0.0,0.0,0.0,0,2,2015
11210104,0.0,0.0,0.0,0.0,0,2,2015
11212379,0.0,0.0,0.0,0.0,0,5,2015
11215602,0.0,0.0,0.0,0.0,0,10,2015
11215904,0.0,0.0,0.0,0.0,0,7,2015
11218180,0.0,0.0,0.0,0.0,0,2,2015
11219004,0.0,0.0,0.0,0.0,0,1,2015
11219101,0.0,0.0,0.0,0.0,0,4,2015
11219411,0.0,0.0,0.0,0.0,0,9,2015
11220193,0.0,0.0,0.0,0.0,0,5,2015
11221882,0.0,0.0,0.0,0.0,0,1,2015
11223176,0.0,0.0,0.0,0.0,0,1,2015
11228801,0.0,0.0,0.0,0.0,0,1,2015
11229476,0.0,0.0,0.0,0.0,0,1,2015
11233635,0.0,0.0,0.0,0.0,0,1,2015
11233996,0.0,0.0,0.0,0.0,0,6,2015
11235239,0.0,0.0,0.0,0.0,0,5,2015
11235972,0.0,0.0,0.0,0.0,0,5,2015
11236499,0.0,0.0,0.0,0.0,0,8,2015
11239900,0.0,0.0,0.0,0.0,0,5,2015
11240305,0.0,0.0,0.0,0.0,0,1,2015
11242308,0.0,0.0,0.0,0.0,0,5,2015
11243193,0.0,0.0,0.0,0.0,0,7,2015
11244688,0.0,0.0,0.0,0.0,0,2,2015
11246001,0.0,0.0,0.0,0.0,0,1,2015
11247377,0.0,0.0,0.0,0.0,0,4,2015
11249035,0.0,0.0,0.0,0.0,0,8,2015
11250203,0.0,0.0,0.0,0.0,0,5,2015
11251331,0.0,0.0,0.0,0.0,0,5,2015
11251579,0.0,0.0,0.0,0.0,0,1,2015
11251870,0.0,0.0,0.0,0.0,0,1,2015
11251889,0.0,0.0,0.0,0.0,0,6,2015
11252273,0.0,0.0,0.0,0.0,0,1,2015
11254187,0.0,0.0,0.0,0.0,0,1,2015
11254217,0.0,0.0,0.0,0.0,0,6,2015
11255302,0.0,0.0,0.0,0.0,0,5,2015
11256147,0.0,0.0,0.0,0.0,0,2,2015
11257070,0.0,0.0,0.0,0.0,0,5,2015
11258549,0.0,0.0,0.0,0.0,0,1,2015
11263240,0.0,0.0,0.0,0.0,0,9,2015
11263992,0.0,0.0,0.0,0.0,0,1,2015
11264484,0.0,0.0,0.0,0.0,0,2,2015
11266479,0.0,0.0,0.0,0.0,0,1,2015
11267777,0.0,0.0,0.0,0.0,0,2,2015
11268978,0.0,0.0,0.0,0.0,0,5,2015
11269133,0.0,0.0,0.0,0.0,0,5,2015
11270743,0.0,0.0,0.0,0.0,0,5,2015
11273289,0.0,0.0,0.0,0.0,0,1,2015
11273807,0.0,0.0,0.0,0.0,0,5,2015
11274730,0.0,0.0,0.0,0.0,0,7,2015
11275788,0.0,0.0,0.0,0.0,0,3,2015
11276040,0.0,0.0,0.0,0.0,0,6,2015
11276288,0.0,0.0,0.0,0.0,0,2,2015
11277500,0.0,0.0,0.0,0.0,0,2,2015
11278930,0.0,0.0,0.0,0.0,0,5,2015
11279384,0.0,0.0,0.0,0.0,0,5,2015
11279538,0.0,0.0,0.0,0.0,0,1,2015
11279600,0.0,0.0,0.0,0.0,0,9,2015
11279805,0.0,0.0,0.0,0.0,0,11,2015
11280072,0.0,0.0,0.0,0.0,0,5,2015
11280188,0.0,0.0,0.0,0.0,0,3,2015
11280285,0.0,0.0,0.0,0.0,0,2,2015
11281176,0.0,0.0,0.0,0.0,0,1,2015
11283535,0.0,0.0,0.0,0.0,0,5,2015
11283845,0.0,0.0,0.0,0.0,0,1,2015
11285244,0.0,0.0,0.0,0.0,0,2,2015
11285392,0.0,0.0,0.0,0.0,0,3,2015
11286887,0.0,0.0,0.0,0.0,0,6,2015
11288170,0.0,0.0,0.0,0.0,0,1,2015
11289045,0.0,0.0,0.0,0.0,0,3,2015
11289517,0.0,0.0,0.0,0.0,0,6,2015
11291945,0.0,0.0,0.0,0.0,0,5,2015
11294987,0.0,0.0,0.0,0.0,0,6,2015
11295304,0.0,0.0,0.0,0.0,0,5,2015
11295398,0.0,0.0,0.0,0.0,0,11,2015
11295681,0.0,0.0,0.0,0.0,0,1,2015
11295797,0.0,0.0,0.0,0.0,0,5,2015
11298885,0.0,0.0,0.0,0.0,0,5,2015
11298931,0.0,0.0,0.0,0.0,0,3,2015
11300685,0.0,0.0,0.0,0.0,0,5,2015
11301495,0.0,0.0,0.0,0.0,0,1,2015
11302831,0.0,0.0,0.0,0.0,0,1,2015
11304885,0.0,0.0,0.0,0.0,0,3,2015
11305806,0.0,0.0,0.0,0.0,0,2,2015
11306144,0.0,0.0,0.0,0.0,0,5,2015
11311296,0.0,0.0,0.0,0.0,0,5,2015
11312349,0.0,0.0,0.0,0.0,0,5,2015
11312438,0.0,0.0,0.0,0.0,0,7,2015
11312500,0.0,0.0,0.0,0.0,0,4,2015
11313248,0.0,0.0,0.0,0.0,0,8,2015
11314694,0.0,0.0,0.0,0.0,0,5,2015
11315941,0.0,0.0,0.0,0.0,0,5,2015
11317944,0.0,0.0,0.0,0.0,0,5,2015
11318835,0.0,0.0,0.0,0.0,0,2,2015
11319408,0.0,0.0,0.0,0.0,0,2,2015
11322530,0.0,0.0,0.0,0.0,0,5,2015
11323898,0.0,0.0,0.0,0.0,0,2,2015
11324673,0.0,0.0,0.0,0.0,0,3,2015
11330886,0.0,0.0,0.0,0.0,0,4,2015
11332633,0.0,0.0,0.0,0.0,0,5,2015
11334679,0.0,0.0,0.0,0.0,0,1,2015
11334849,0.0,0.0,0.0,0.0,0,6,2015
11336043,0.0,0.0,0.0,0.0,0,1,2015
11337201,0.0,0.0,0.0,0.0,0,2,2015
11339174,0.0,0.0,0.0,0.0,0,7,2015
11339190,0.0,0.0,0.0,0.0,0,1,2015
11342590,0.0,0.0,0.0,0.0,0,1,2015
11344585,0.0,0.0,0.0,0.0,0,1,2015
11345980,0.0,0.0,0.0,0.0,0,2,2015
11346936,0.0,0.0,0.0,0.0,0,1,2015
11350879,0.0,0.0,0.0,0.0,0,1,2015
11354076,0.0,0.0,0.0,0.0,0,5,2015
11354998,0.0,0.0,0.0,0.0,0,4,2015
11355048,0.0,0.0,0.0,0.0,0,1,2015
11355307,0.0,0.0,0.0,0.0,0,1,2015
11355595,0.0,0.0,0.0,0.0,0,6,2015
11355609,0.0,0.0,0.0,0.0,0,6,2015
11358705,0.0,0.0,0.0,0.0,0,5,2015
11360440,0.0,0.0,0.0,0.0,0,6,2015
11360777,0.0,0.0,0.0,0.0,0,1,2015
11363148,0.0,0.0,0.0,0.0,0,5,2015
11364608,0.0,0.0,0.0,0.0,0,1,2015
11365035,0.0,0.0,0.0,0.0,0,1,2015
11365531,0.0,0.0,0.0,0.0,0,3,2015
11367496,0.0,0.0,0.0,0.0,0,9,2015
11367542,0.0,0.0,0.0,0.0,0,5,2015
11367577,0.0,0.0,0.0,0.0,0,5,2015
11367585,0.0,0.0,0.0,0.0,0,2,2015
11367690,0.0,0.0,0.0,0.0,0,2,2015
11368093,0.0,0.0,0.0,0.0,0,2,2015
11368794,0.0,0.0,0.0,0.0,0,1,2015
11370845,0.0,0.0,0.0,0.0,0,2,2015
11371981,0.0,0.0,0.0,0.0,0,1,2015
11372309,0.0,0.0,0.0,0.0,0,5,2015
11373372,0.0,0.0,0.0,0.0,0,5,2015
11373445,0.0,0.0,0.0,0.0,0,2,2015
11374247,0.0,0.0,0.0,0.0,0,3,2015
11374743,0.0,0.0,0.0,0.0,0,5,2015
11377734,0.0,0.0,0.0,0.0,0,2,2015
11380891,0.0,0.0,0.0,0.0,0,9,2015
11385370,0.0,0.0,0.0,0.0,0,5,2015
11385400,0.0,0.0,0.0,0.0,0,1,2015
11386288,0.0,0.0,0.0,0.0,0,1,2015
11386733,0.0,0.0,0.0,0.0,0,1,2015
11387608,0.0,0.0,0.0,0.0,0,5,2015
11390684,0.0,0.0,0.0,0.0,0,1,2015
11391206,0.0,0.0,0.0,0.0,0,4,2015
11391214,0.0,0.0,0.0,0.0,0,5,2015
11392776,0.0,0.0,0.0,0.0,0,3,2015
11394485,0.0,0.0,0.0,0.0,0,5,2015
11394787,0.0,0.0,0.0,0.0,0,7,2015
11397905,0.0,0.0,0.0,0.0,0,5,2015
11402003,0.0,0.0,0.0,0.0,0,5,2015
11402909,0.0,0.0,0.0,0.0,0,2,2015
11402941,0.0,0.0,0.0,0.0,0,5,2015
11404189,0.0,0.0,0.0,0.0,0,1,2015
11405649,0.0,0.0,0.0,0.0,0,9,2015
11405886,0.0,0.0,0.0,0.0,0,3,2015
11406084,0.0,0.0,0.0,0.0,0,5,2015
11406505,0.0,0.0,0.0,0.0,0,6,2015
