CVR,CropCode,AcreageSize,MatchedSum,Diff,PctDiff,TotalMarkerArea,TotalGKEAArea,RatioToTotal,Subset,Source
13334099,1,111.89,111.9,0.010000000000005116,0.008937349182237122,125.54,,89.1349370718496,"[('Marker_2022.82991', 0.67), ('Marker_2022.35413', 1.32), ('Marker_2022.58628', 3.22), ('Marker_2022.35412', 4.88), ('Marker_2022.84331', 7.58), ('Marker_2022.105957', 9.33), ('Marker_2022.59308', 11.54), ('Marker_2022.34821', 17.92), ('Marker_2022.82993', 24.09), ('Marker_2022.57895', 31.35)]",Marker_Tie_Break
13345287,3,8.64,8.71,0.07000000000000028,0.8101851851851885,10.71,,81.32586367880485,"[('Marker_2022.310150', 1.09), ('Marker_2022.325169', 3.41), ('Marker_2022.310153', 4.21)]",Marker_Direct_Unique
13350884,11,112.4,112.4,0.0,0.0,122.61,,91.67278362286928,"[('Marker_2022.302309', 1.23), ('Marker_2022.302305', 2.26), ('Marker_2022.302307', 2.63), ('Marker_2022.294601', 2.75), ('Marker_2022.252981', 3.2), ('Marker_2022.325469', 3.61), ('Marker_2022.325468', 3.82), ('Marker_2022.332335', 4.69), ('Marker_2022.372176', 5.38), ('Marker_2022.332336', 5.84), ('Marker_2022.325466', 6.83), ('Marker_2022.325467', 8.07), ('Marker_2022.304075', 9.73), ('Marker_2022.279609', 10.1), ('Marker_2022.303498', 10.93), ('Marker_2022.304074', 15.05), ('Marker_2022.279608', 16.28)]",Marker_Tie_Break
13352143,1,4.49,4.49,0.0,0.0,7.67,,58.53976531942634,"[('Marker_2022.301480', 0.6), ('Marker_2022.301479', 0.67), ('Marker_2022.301482', 3.22)]",Marker_Tie_Break
13352143,1,6.4,6.4,0.0,0.0,7.67,,83.44198174706649,"[('Marker_2022.301477', 3.18), ('Marker_2022.301482', 3.22)]",Marker_Direct_Unique
13395977,151,73.57,73.59,0.020000000000010232,0.02718499388339029,83.76,,87.85816618911174,"[('Marker_2022.330619', 3.2), ('Marker_2022.295712', 4.7), ('Marker_2022.302349', 6.76), ('Marker_2022.294317', 6.87), ('Marker_2022.291187', 8.22), ('Marker_2022.290632', 8.44), ('Marker_2022.277823', 10.16), ('Marker_2022.294320', 11.14), ('Marker_2022.371087', 14.1)]",Marker_Tie_Break
13404976,11,3.64,3.64,0.0,0.0,5.800000000000001,,62.75862068965517,"[('Marker_2022.98640', 3.64)]",Marker_Direct_Unique
13436770,15,17.85,18.080000000000002,0.23000000000000043,1.2885154061624673,21.55,,83.89791183294663,"[('Marker_2022.279684', 0.85), ('Marker_2022.249147', 1.87), ('Marker_2022.254157', 5.89), ('Marker_2022.279686', 9.47)]",Marker_Direct_Unique
13439206,1,4.64,4.64,0.0,0.0,21.39,,21.69237961664329,"[('Marker_2022.566605', 4.64)]",Marker_Tie_Break
13439206,1,10.13,10.13,0.0,0.0,21.39,,47.35857877512857,"[('Marker_2022.540393', 0.15), ('Marker_2022.566603', 2.49), ('Marker_2022.540390', 2.85), ('Marker_2022.566605', 4.64)]",Marker_Tie_Break
13439206,1,18.44,18.44,0.0,0.0,21.39,,86.20850864890136,"[('Marker_2022.568714', 2.15), ('Marker_2022.566603', 2.49), ('Marker_2022.540390', 2.85), ('Marker_2022.568715', 3.0), ('Marker_2022.540389', 3.31), ('Marker_2022.566605', 4.64)]",Marker_Tie_Break
13451176,1,6.88,6.88,0.0,0.0,19.17,,35.889410537297856,"[('Marker_2022.476318', 6.88)]",Marker_Direct_Unique
13451176,1,13.29,13.29,0.0,0.0,19.17,,69.32707355242566,"[('Marker_2022.481428', 6.41), ('Marker_2022.476318', 6.88)]",Marker_Direct_Unique
13439206,11,9.98,9.98,0.0,0.0,33.2,,30.06024096385542,"[('Marker_2022.566602', 9.98)]",Marker_Tie_Break
13439206,11,10.67,10.67,0.0,0.0,33.2,,32.13855421686746,"[('Marker_2022.566604', 0.69), ('Marker_2022.566602', 9.98)]",Marker_Tie_Break
13451176,14,9.76,9.76,0.0,0.0,22.12,,44.12296564195298,"[('Marker_2022.480906', 9.76)]",Marker_Tie_Break
13451176,14,15.04,15.04,0.0,0.0,22.12,,67.99276672694393,"[('Marker_2022.481420', 2.46), ('Marker_2022.481418', 2.82), ('Marker_2022.480906', 9.76)]",Marker_Direct_Unique
13477884,1,9.0,9.0,0.0,0.0,17.85,,50.42016806722689,"[('Marker_2022.287808', 9.0)]",Marker_Tie_Break
13498792,260,32.37,32.39,0.020000000000003126,0.061785603954288316,,34.42,94.10226612434631,"[('51-9', 1.08), ('121-4', 2.3), ('13-0', 3.34), ('10-0', 6.62), ('101-2', 9.33), ('121-1', 9.72)]",GKEA_Tie_Break
13548331,1,22.0,22.0,0.0,0.0,27.01,,81.45131432802664,"[('Marker_2022.267008', 0.51), ('Marker_2022.275569', 3.26), ('Marker_2022.275570', 4.12), ('Marker_2022.239505', 5.96), ('Marker_2022.239506', 8.15)]",Marker_Tie_Break
13548684,1,13.2,13.28,0.08000000000000007,0.6060606060606066,17.98,,73.85984427141268,"[('Marker_2022.248093', 6.6), ('Marker_2022.264818', 6.68)]",Marker_Direct_Unique
13553742,22,41.63,41.17,-0.46000000000000085,-1.1049723756906098,45.24,,91.00353669319186,"[('Marker_2022.509661', 1.97), ('Marker_2022.406444', 2.74), ('Marker_2022.548590', 7.54), ('Marker_2022.385122', 11.18), ('Marker_2022.548080', 17.74)]",Marker_Direct_Unique
13577234,1,8.33,8.33,0.0,0.0,11.41,,73.00613496932516,"[('Marker_2022.287712', 1.84), ('Marker_2022.287711', 2.49), ('Marker_2022.287714', 4.0)]",Marker_Direct_Unique
13587477,1,27.58,27.619999999999997,0.03999999999999915,0.14503263234227393,29.83,,92.59135098893731,"[('Marker_2022.206660', 2.13), ('Marker_2022.236030', 3.24), ('Marker_2022.206658', 3.55), ('Marker_2022.206661', 5.1), ('Marker_2022.236031', 6.08), ('Marker_2022.236027', 7.52)]",Marker_Tie_Break
13670145,151,13.44,13.44,0.0,0.0,18.33,,73.32242225859248,"[('Marker_2022.124109', 6.43), ('Marker_2022.162679', 7.01)]",Marker_Direct_Unique
13725586,1,7.37,7.359999999999999,-0.010000000000000675,-0.13568521031208514,8.67,,84.89042675893886,"[('Marker_2022.275323', 0.69), ('Marker_2022.242949', 1.86), ('Marker_2022.275324', 4.81)]",Marker_Direct_Unique
13803838,264,3.5,3.5,0.0,0.0,4.71,,74.3099787685775,"[('Marker_2022.57973', 1.25), ('Marker_2022.57972', 2.25)]",Marker_Tie_Break
13928185,216,69.78,70.21,0.4299999999999926,0.6162224132989289,,72.01,97.5003471740036,"[('336-1', 5.3), ('331-0', 5.67), ('331-1', 6.86), ('309-0', 12.52), ('338-0', 15.84), ('336-0', 24.02)]",GKEA_Direct_Unique
14008640,3,2.99,2.99,0.0,0.0,3.76,,79.5212765957447,"[('Marker_2022.363330', 1.22), ('Marker_2022.411542', 1.77)]",Marker_Direct_Unique
14020896,1,9.9,9.9,0.0,0.0,13.39,,73.93577296489919,"[('Marker_2022.419951', 0.33), ('Marker_2022.419952', 9.57)]",Marker_Direct_Unique
14022791,11,16.71,16.69,-0.019999999999999574,-0.11968880909634692,27.29,,61.15793330890437,"[('Marker_2022.186607', 1.3), ('Marker_2022.216478', 1.85), ('Marker_2022.186605', 3.15), ('Marker_2022.216566', 10.39)]",Marker_Tie_Break
14022791,11,25.87,25.87,0.0,0.0,27.29,,94.7966288017589,"[('Marker_2022.186608', 1.15), ('Marker_2022.186607', 1.3), ('Marker_2022.186606', 1.45), ('Marker_2022.216478', 1.85), ('Marker_2022.216565', 2.79), ('Marker_2022.186605', 3.15), ('Marker_2022.186610', 3.79), ('Marker_2022.216566', 10.39)]",Marker_Tie_Break
14070702,1,12.26,12.19,-0.07000000000000028,-0.5709624796084851,19.54,,62.384851586489255,"[('Marker_2022.218146', 0.26), ('Marker_2022.218145', 4.35), ('Marker_2022.113073', 7.58)]",Marker_Direct_Unique
14098534,1,4.51,4.51,0.0,0.0,7.609999999999999,,59.264126149802884,"[('Marker_2022.62540', 4.51)]",Marker_Direct_Unique
14098534,11,5.38,5.37,-0.009999999999999787,-0.18587360594795144,8.45,,63.55029585798817,"[('Marker_2022.62538', 2.0), ('Marker_2022.62536', 3.37)]",Marker_Direct_Unique
14110593,15,9.81,9.81,0.0,0.0,19.94,,49.197592778335,"[('Marker_2022.151563', 9.81)]",Marker_Direct_Unique
14257640,11,16.07,16.16,0.08999999999999986,0.5600497822028616,19.36,,83.47107438016529,"[('Marker_2022.445796', 1.28), ('Marker_2022.445798', 3.43), ('Marker_2022.525086', 3.6), ('Marker_2022.449550', 7.85)]",Marker_Tie_Break
14315799,1,4.38,4.38,0.0,0.0,8.28,,52.89855072463768,"[('Marker_2022.381790', 4.38)]",Marker_Direct_Unique
14354174,499,2.06,2.07,0.009999999999999787,0.4854368932038731,,2.39,86.61087866108785,"[('2-3', 0.05), ('2-4', 0.05), ('1-3', 0.12), ('1-4', 0.19), ('1-2', 0.41), ('1-1', 0.55), ('2-1', 0.7)]",GKEA_Tie_Break
14336400,583,4.65,4.65,0.0,0.0,6.24,,74.51923076923077,"[('Marker_2022.456693', 4.65)]",Marker_Direct_Unique
14366075,1,13.52,13.52,0.0,0.0,18.03,,74.9861342207432,"[('Marker_2022.248197', 3.45), ('Marker_2022.248195', 10.07)]",Marker_Direct_Unique
14366075,22,10.82,10.82,0.0,0.0,15.58,,69.44801026957637,"[('Marker_2022.238792', 2.94), ('Marker_2022.238793', 3.25), ('Marker_2022.248199', 4.63)]",Marker_Tie_Break
14381872,216,23.0,23.33,0.3299999999999983,1.4347826086956448,28.36,,82.26375176304654,"[('Marker_2022.394561', 6.26), ('Marker_2022.298131', 17.07)]",Marker_Direct_Unique
14476296,15,3.0,3.0,0.0,0.0,5.43,,55.24861878453039,"[('Marker_2022.411789', 3.0)]",Marker_Direct_Unique
14476296,11,4.17,4.17,0.0,0.0,6.32,,65.98101265822784,"[('Marker_2022.412120', 1.1), ('Marker_2022.340973', 3.07)]",Marker_Direct_Unique
14476296,11,5.63,5.63,0.0,0.0,6.32,,89.08227848101265,"[('Marker_2022.412120', 1.1), ('Marker_2022.412337', 1.46), ('Marker_2022.340973', 3.07)]",Marker_Direct_Unique
14488006,149,39.03,38.78,-0.25,-0.6405329233922624,64.5,,60.124031007751945,"[('Marker_2022.354213', 7.71), ('Marker_2022.470270', 31.07)]",Marker_Direct_Unique
14514503,216,19.25,19.27,0.019999999999999574,0.10389610389610168,20.86,,92.3777564717162,"[('Marker_2022.340636', 1.06), ('Marker_2022.340635', 1.12), ('Marker_2022.549959', 1.37), ('Marker_2022.407365', 4.02), ('Marker_2022.352196', 5.54), ('Marker_2022.354771', 6.16)]",Marker_Tie_Break
14577734,583,15.5,15.52,0.019999999999999574,0.12903225806451338,,18.419999999999998,84.25624321389795,"[('8', 0.42), ('5', 0.99), ('4', 1.05), ('2', 1.1), ('11', 1.72), ('9', 1.84), ('3', 2.57), ('1', 2.57), ('6', 3.26)]",GKEA_Tie_Break
14704043,420,3.0,3.0,0.0,0.0,5.15,,58.252427184466015,"[('Marker_2022.346501', 0.19), ('Marker_2022.346502', 0.19), ('Marker_2022.345984', 0.36), ('Marker_2022.346500', 0.36), ('Marker_2022.298497', 0.84), ('Marker_2022.298496', 1.06)]",Marker_Tie_Break
14670602,1,13.43,13.46,0.030000000000001137,0.2233804914370896,18.97,,70.9541381128097,"[('Marker_2022.197282', 1.61), ('Marker_2022.213771', 2.18), ('Marker_2022.197285', 4.03), ('Marker_2022.213767', 5.64)]",Marker_Tie_Break
14714278,11,12.14,12.139999999999999,-1.7763568394002505e-15,-1.4632263915982293e-14,16.99,,71.45379635079459,"[('Marker_2022.142118', 2.27), ('Marker_2022.179507', 9.87)]",Marker_Direct_Unique
14842209,583,18.61,18.61,0.0,0.0,,23.08,80.63258232235702,"[('7-0', 0.34), ('9-0', 0.87), ('6-0', 1.42), ('4-0', 1.7), ('12-0', 2.76), ('5-0', 2.93), ('3-0', 3.12), ('1-0', 5.47)]",GKEA_Tie_Break
14869484,11,5.9,5.9,0.0,0.0,9.530000000000001,,61.909758656873024,"[('Marker_2022.284318', 5.9)]",Marker_Direct_Unique
14907009,583,6.96,6.96,0.0,0.0,11.36,,61.26760563380282,"[('Marker_2022.289905', 2.21), ('Marker_2022.309679', 4.75)]",Marker_Direct_Unique
14939539,1,17.33,17.31,-0.019999999999999574,-0.11540680900172864,27.979999999999997,,61.86561829878485,"[('Marker_2022.458891', 8.62), ('Marker_2022.505323', 8.69)]",Marker_Direct_Unique
14946144,1,6.79,6.79,0.0,0.0,16.71,,40.63435068821065,"[('Marker_2022.247285', 6.79)]",Marker_Direct_Unique
15080493,13,81.19,81.18,-0.009999999999990905,-0.012316787781735318,89.16,,91.04979811574698,"[('Marker_2022.129052', 1.65), ('Marker_2022.129051', 3.32), ('Marker_2022.150786', 8.31), ('Marker_2022.152858', 8.31), ('Marker_2022.150783', 18.38), ('Marker_2022.176998', 41.21)]",Marker_Tie_Break
15156384,583,8.42,8.27,-0.15000000000000036,-1.7814726840855148,13.03,,63.4689178818112,"[('Marker_2022.309377', 0.77), ('Marker_2022.309376', 1.66), ('Marker_2022.232022', 1.8), ('Marker_2022.309375', 4.04)]",Marker_Tie_Break
15156384,583,11.02,11.23,0.21000000000000085,1.9056261343012784,13.03,,86.18572524942442,"[('Marker_2022.309377', 0.77), ('Marker_2022.232595', 1.65), ('Marker_2022.309376', 1.66), ('Marker_2022.232596', 3.11), ('Marker_2022.309375', 4.04)]",Marker_Direct_Unique
15231831,1,12.0,12.0,0.0,0.0,41.28,,29.069767441860467,"[('Marker_2022.388471', 2.78), ('Marker_2022.388472', 9.22)]",Marker_Tie_Break
15231831,1,30.12,30.11,-0.010000000000001563,-0.033200531208504525,41.28,,72.94089147286822,"[('Marker_2022.430316', 5.31), ('Marker_2022.445628', 6.66), ('Marker_2022.445625', 8.92), ('Marker_2022.388472', 9.22)]",Marker_Tie_Break
15231831,1,39.29,39.28,-0.00999999999999801,-0.025451768897933345,41.28,,95.15503875968993,"[('Marker_2022.492797', 2.39), ('Marker_2022.388471', 2.78), ('Marker_2022.445623', 4.0), ('Marker_2022.430316', 5.31), ('Marker_2022.445628', 6.66), ('Marker_2022.445625', 8.92), ('Marker_2022.388472', 9.22)]",Marker_Tie_Break
15231831,15,3.08,3.08,0.0,0.0,7.02,,43.87464387464387,"[('Marker_2022.430314', 3.08)]",Marker_Direct_Unique
15231831,15,4.95,4.95,0.0,0.0,7.02,,70.51282051282051,"[('Marker_2022.430312', 1.87), ('Marker_2022.430314', 3.08)]",Marker_Direct_Unique
15231831,22,5.25,5.25,0.0,0.0,8.48,,61.910377358490564,"[('Marker_2022.445627', 5.25)]",Marker_Direct_Unique
15258306,1,4.43,4.43,0.0,0.0,7.17,,61.785216178521615,"[('Marker_2022.281107', 1.26), ('Marker_2022.281108', 3.17)]",Marker_Direct_Unique
15262273,499,2.93,2.92,-0.010000000000000231,-0.3412969283276529,,3.35,87.16417910447761,"[('H3-4L', 0.33), ('H6-Å', 0.44), ('H7-15L', 2.15)]",GKEA_Tie_Break
15260270,152,30.3,30.29,-0.010000000000001563,-0.033003300330038156,39.65,,76.39344262295083,"[('Marker_2022.353330', 1.75), ('Marker_2022.482753', 2.76), ('Marker_2022.353329', 3.04), ('Marker_2022.331445', 3.16), ('Marker_2022.313505', 5.44), ('Marker_2022.314033', 6.64), ('Marker_2022.482752', 7.5)]",Marker_Tie_Break
15265205,11,7.12,7.12,0.0,0.0,7.5,,94.93333333333334,"[('Marker_2022.83871', 2.29), ('Marker_2022.83872', 4.83)]",Marker_Direct_Unique
15316047,11,61.22,61.22,0.0,0.0,67.26,,91.01992268807612,"[('Marker_2022.371948', 9.9), ('Marker_2022.449389', 16.9), ('Marker_2022.424517', 17.21), ('Marker_2022.426595', 17.21)]",Marker_Direct_Unique
15456140,1,1.36,1.38,0.019999999999999796,1.4705882352941024,1.8299999999999998,,75.40983606557377,"[('Marker_2022.274168', 1.38)]",Marker_Direct_Unique
15477245,11,34.22,34.22,0.0,0.0,39.82,,85.93671521848317,"[('Marker_2022.296473', 2.94), ('Marker_2022.332579', 3.02), ('Marker_2022.297906', 3.68), ('Marker_2022.255777', 3.81), ('Marker_2022.287210', 4.44), ('Marker_2022.255198', 4.89), ('Marker_2022.286654', 11.44)]",Marker_Tie_Break
15477245,11,38.27,38.54,0.269999999999996,0.7055134570159289,39.82,,96.78553490708185,"[('Marker_2022.287212', 1.99), ('Marker_2022.251675', 2.33), ('Marker_2022.296473', 2.94), ('Marker_2022.332579', 3.02), ('Marker_2022.297906', 3.68), ('Marker_2022.255777', 3.81), ('Marker_2022.287210', 4.44), ('Marker_2022.255198', 4.89), ('Marker_2022.286654', 11.44)]",Marker_Tie_Break
15477245,11,38.61,38.54,-0.07000000000000028,-0.18130018130018205,39.82,,96.78553490708185,"[('Marker_2022.287212', 1.99), ('Marker_2022.251675', 2.33), ('Marker_2022.296473', 2.94), ('Marker_2022.332579', 3.02), ('Marker_2022.297906', 3.68), ('Marker_2022.255777', 3.81), ('Marker_2022.287210', 4.44), ('Marker_2022.255198', 4.89), ('Marker_2022.286654', 11.44)]",Marker_Direct_Unique
15534249,216,59.28,59.29,0.00999999999999801,0.016869095816460882,63.99,,92.65510235974371,"[('Marker_2022.367418', 0.88), ('Marker_2022.367419', 1.75), ('Marker_2022.367420', 1.86), ('Marker_2022.383788', 2.26), ('Marker_2022.312255', 2.93), ('Marker_2022.430265', 3.13), ('Marker_2022.383789', 3.15), ('Marker_2022.441109', 4.68), ('Marker_2022.383786', 4.99), ('Marker_2022.426593', 6.48), ('Marker_2022.384328', 6.93), ('Marker_2022.430272', 8.1), ('Marker_2022.440600', 12.15)]",Marker_Tie_Break
15546581,1,39.3,39.3,0.0,0.0,41.46,,94.79015918958031,"[('Marker_2022.28103', 0.89), ('Marker_2022.28524', 2.69), ('Marker_2022.28525', 3.95), ('Marker_2022.28521', 31.77)]",Marker_Tie_Break
15543779,1,12.68,12.67,-0.009999999999999787,-0.07886435331230116,16.11,,78.64680322780882,"[('Marker_2022.31390', 3.17), ('Marker_2022.31391', 4.46), ('Marker_2022.31389', 5.04)]",Marker_Direct_Unique
15619309,583,6.5,6.46,-0.040000000000000036,-0.6153846153846159,7.39,,87.41542625169147,"[('Marker_2022.132165', 6.46)]",Marker_Direct_Unique
15619503,1,5.47,5.51,0.040000000000000036,0.7312614259597813,8.26,,66.70702179176754,"[('Marker_2022.473963', 0.59), ('Marker_2022.473962', 1.56), ('Marker_2022.520986', 3.36)]",Marker_Direct_Unique
15619503,1,7.72,7.67,-0.04999999999999982,-0.6476683937823812,8.26,,92.85714285714286,"[('Marker_2022.473962', 1.56), ('Marker_2022.520985', 2.75), ('Marker_2022.520986', 3.36)]",Marker_Direct_Unique
15662808,1,108.74,108.69,-0.04999999999999716,-0.045981239654218464,120.78999999999999,,89.98261445483898,"[('Marker_2022.42133', 1.38), ('Marker_2022.42132', 1.63), ('Marker_2022.67500', 4.13), ('Marker_2022.66957', 18.54), ('Marker_2022.43438', 39.35), ('Marker_2022.137533', 43.66)]",Marker_Tie_Break
15699973,11,9.9,9.9,0.0,0.0,12.47,,79.39053728949479,"[('Marker_2022.59098', 4.61), ('Marker_2022.59097', 5.29)]",Marker_Direct_Unique
15757140,1,10.17,10.17,0.0,0.0,10.76,,94.51672862453532,"[('Marker_2022.193124', 1.91), ('Marker_2022.204545', 8.26)]",Marker_Direct_Unique
15824832,1,5.25,5.25,0.0,0.0,15.14,,34.67635402906208,"[('Marker_2022.145279', 5.25)]",Marker_Direct_Unique
15824832,1,10.05,10.05,0.0,0.0,15.14,,66.38044914134743,"[('Marker_2022.71249', 1.89), ('Marker_2022.145274', 2.91), ('Marker_2022.145279', 5.25)]",Marker_Tie_Break
15824832,1,13.6,13.6,0.0,0.0,15.14,,89.82826948480846,"[('Marker_2022.71248', 1.5), ('Marker_2022.71249', 1.89), ('Marker_2022.71250', 2.05), ('Marker_2022.145274', 2.91), ('Marker_2022.145279', 5.25)]",Marker_Tie_Break
15790075,216,45.55,45.58,0.030000000000001137,0.06586169045005738,,48.69,93.61265146847401,"[('161-0', 2.7), ('168-0', 3.95), ('173-0', 8.0), ('171-0', 8.02), ('174-0', 8.3), ('162-0', 14.61)]",GKEA_Tie_Break
15804106,1,100.78,98.95,-1.8299999999999983,-1.8158364754911671,103.99,,95.15338013270508,"[('Marker_2022.471126', 7.97), ('Marker_2022.451606', 8.12), ('Marker_2022.321370', 8.26), ('Marker_2022.440725', 12.4), ('Marker_2022.321369', 15.51), ('Marker_2022.451607', 21.95), ('Marker_2022.471125', 24.74)]",Marker_Direct_Unique
15839252,22,77.03,77.03,0.0,0.0,80.54,,95.64191705984604,"[('Marker_2022.108527', 2.5), ('Marker_2022.108530', 5.74), ('Marker_2022.196334', 5.77), ('Marker_2022.108528', 13.65), ('Marker_2022.196333', 17.02), ('Marker_2022.108529', 32.35)]",Marker_Tie_Break
15827386,1,7.5,7.55,0.04999999999999982,0.6666666666666643,15.97,,47.276142767689414,"[('Marker_2022.322032', 7.55)]",Marker_Direct_Unique
15852488,1,37.27,37.27,0.0,0.0,,39.88,93.45536609829489,"[('54-0', 1.18), ('55-0', 1.57), ('51-0', 6.44), ('52-0', 6.92), ('53-0', 6.92), ('50-0', 14.24)]",GKEA_Tie_Break
15875305,15,13.85,13.91,0.0600000000000005,0.43321299638989536,15.85,,87.7602523659306,"[('Marker_2022.122002', 6.36), ('Marker_2022.128458', 7.55)]",Marker_Direct_Unique
15887990,11,39.93,39.94,0.00999999999999801,0.025043826696714275,41.5,,96.24096385542168,"[('Marker_2022.336055', 2.61), ('Marker_2022.314323', 2.64), ('Marker_2022.308682', 5.23), ('Marker_2022.302396', 8.23), ('Marker_2022.276422', 10.39), ('Marker_2022.314326', 10.84)]",Marker_Direct_Unique
15917296,1,48.3,48.51,0.21000000000000085,0.434782608695654,65.2,,74.40184049079754,"[('Marker_2022.374247', 0.96), ('Marker_2022.297606', 1.31), ('Marker_2022.297608', 1.53), ('Marker_2022.299543', 17.76), ('Marker_2022.299542', 26.95)]",Marker_Tie_Break
16086770,30,10.5,10.309999999999999,-0.19000000000000128,-1.8095238095238215,11.76,,87.67006802721087,"[('Marker_2022.76263', 0.81), ('Marker_2022.76260', 1.77), ('Marker_2022.75656', 3.59), ('Marker_2022.76261', 4.14)]",Marker_Direct_Unique
16049387,709,6.57,6.57,0.0,0.0,12.08,,54.38741721854304,"[('Marker_2022.78231', 1.78), ('Marker_2022.75942', 2.15), ('Marker_2022.75943', 2.64)]",Marker_Tie_Break
16117536,1,8.44,8.44,0.0,0.0,12.4,,68.06451612903224,"[('Marker_2022.103843', 4.18), ('Marker_2022.103844', 4.26)]",Marker_Direct_Unique
16117536,1,11.39,11.39,0.0,0.0,12.4,,91.85483870967742,"[('Marker_2022.103842', 2.95), ('Marker_2022.103843', 4.18), ('Marker_2022.103844', 4.26)]",Marker_Direct_Unique
16058300,15,5.0,4.96,-0.040000000000000036,-0.8000000000000007,8.67,,57.208765859284895,"[('Marker_2022.301031', 1.62), ('Marker_2022.268460', 1.67), ('Marker_2022.301030', 1.67)]",Marker_Direct_Unique
16122904,528,7.1,6.96,-0.13999999999999968,-1.9718309859154886,7.74,,89.92248062015503,"[('Marker_2022.262556', 1.53), ('Marker_2022.256087', 1.7), ('Marker_2022.256086', 1.84), ('Marker_2022.262557', 1.89)]",Marker_Direct_Unique
16131830,11,5.66,5.66,0.0,0.0,7.9399999999999995,,71.2846347607053,"[('Marker_2022.199918', 2.3), ('Marker_2022.226413', 3.36)]",Marker_Tie_Break
16159271,1,22.61,22.54,-0.07000000000000028,-0.30959752321981554,24.47,,92.11279117286473,"[('Marker_2022.75961', 0.41), ('Marker_2022.28912', 0.52), ('Marker_2022.75964', 2.68), ('Marker_2022.102961', 4.57), ('Marker_2022.75960', 6.97), ('Marker_2022.79081', 7.39)]",Marker_Tie_Break
16159271,1,24.98,25.08,0.09999999999999787,0.4003202562049554,,30.62,81.90725016329196,"[('6-0', 4.57), ('24-0', 6.15), ('40-0', 6.97), ('9-1', 7.39)]",GKEA_Tie_Break
16159271,1,25.43,25.44,0.010000000000001563,0.03932363350374189,,30.62,83.08295231874592,"[('13-0', 0.36), ('6-0', 4.57), ('24-0', 6.15), ('40-0', 6.97), ('9-1', 7.39)]",GKEA_Tie_Break
