CVR,CropCode,TotalSumPesticideApplicationArea,PesticideApplicationCount,DistinctAcreageValuesCount,MaxPesticideApplicationArea
10386209,30,54.6,5,1,10.92
10386209,216,27.66,2,1,13.83
10389135,1,40.32,6,1,6.72
10389135,101,62.35,5,1,12.47
10390680,10,199.75,5,1,39.95
10390680,11,312.17999999999995,6,1,52.03
10391237,2,31.83,3,1,10.61
10391237,11,721.63,7,1,103.09
10391237,22,407.25,5,1,81.45
10391237,151,785.0699999999999,9,1,87.23
10391385,1,563.5,10,1,56.35
10391385,11,302.4,6,1,50.4
10391385,15,69.44999999999999,3,1,23.15
10391385,22,155.52,3,1,51.84
10391385,101,93.4,5,1,18.68
10391385,151,369.6,12,1,30.8
10391946,13,454.40999999999997,9,1,50.49
10391946,22,225.63,9,1,25.07
10393884,1,368.83,7,1,52.69
10393884,10,217.14,6,1,36.19
10393884,11,1138.6200000000001,14,1,81.33
10393884,22,167.94,6,1,27.99
10393884,101,74.28,6,1,12.38
10396840,1,181.5,10,1,18.15
10396840,11,363.06,9,1,40.34
10396840,22,144.34,7,1,20.62
10400902,1,17.4,2,1,8.7
10400902,583,2.65,1,1,2.65
10401291,1,127.5,6,1,21.25
10401291,15,23.3,2,1,11.65
10401291,150,9.84,6,1,1.64
10401291,151,118.96,8,1,14.87
10401291,155,24.64,8,1,3.08
10401437,7,30.78,2,1,15.39
10401437,10,175.39999999999998,10,1,17.54
10401437,210,65.31,3,1,21.77
10401437,214,30.3,2,1,15.15
10401437,280,52.32,6,1,8.72
10402107,10,1548.69,11,1,140.79
10402107,11,2156.0,11,1,196.0
10402107,22,1340.1499999999999,7,1,191.45
10402441,1,128.16,8,1,16.02
10402441,10,107.36,8,1,13.42
10402441,11,228.93,13,1,17.61
10402441,22,118.17,9,1,13.13
10404207,1,274.74,6,1,45.79
10404207,3,11.96,2,1,5.98
10404207,216,66.17999999999999,3,1,22.06
10406501,1,232.48,8,1,29.06
10406501,11,196.64,8,1,24.58
10407788,1,33.050000000000004,5,1,6.61
10407788,11,133.0,7,1,19.0
10407788,22,48.28,4,1,12.07
10408334,583,24.32,2,1,12.16
10411092,1,97.10000000000001,5,1,19.42
10411092,15,78.1,5,1,15.62
10411599,1,57.85,5,1,11.57
10411599,3,17.91,3,1,5.97
10412838,1,221.97000000000003,7,1,31.71
10412838,10,267.53999999999996,7,1,38.22
10412838,11,388.26,6,1,64.71
10412838,22,331.66,7,1,47.38
10414210,1,23.54,2,1,11.77
10414210,10,35.61,3,1,11.87
10414210,11,132.14999999999998,5,1,26.43
10414210,22,34.88,4,1,8.72
10414830,1,38.95,5,1,7.79
10414830,150,13.93,7,1,1.99
10414830,151,206.03,11,1,18.73
10414830,216,71.37,3,1,23.79
10417201,11,40.599999999999994,5,1,8.12
10417805,1,141.33,7,1,20.19
10417805,10,187.04,8,1,23.38
10417805,11,379.32,12,1,31.61
10417805,22,113.55,5,1,22.71
10420040,1,0.97,1,1,0.97
10420040,14,6.609999999999999,2,2,4.81
10420342,1,140.15,5,1,28.03
10420342,11,404.37,9,1,44.93
10420342,15,10.2,2,1,5.1
10420342,22,104.45,5,1,20.89
10420342,101,95.36,4,1,23.84
10429900,1,133.91,7,1,19.13
10429900,11,145.89000000000004,9,1,16.21
10429900,22,118.38000000000001,6,1,19.73
10429900,108,87.84,6,1,14.64
10430348,1,520.15,6,2,89.34
10430348,10,47.5,5,1,9.5
10430348,14,59.519999999999996,3,1,19.84
10430402,1,109.44,9,1,12.16
10430402,11,55.62,9,1,6.18
10430402,22,78.72,6,1,13.12
10430402,424,1.5,2,1,0.75
10430402,513,50.88000000000001,12,1,4.24
10430402,514,0.2,1,1,0.2
10430402,518,0.48,3,1,0.16
10433835,1,191.88,6,1,31.98
10433835,6,37.95,5,1,7.59
10433835,10,269.21999999999997,7,1,38.46
10433835,13,669.0600000000002,9,1,74.34
10433835,22,284.13,9,1,31.57
10433835,102,34.5,3,1,11.5
10435293,1,431.31,11,1,39.21
10435293,11,287.11999999999995,8,1,35.89
10435293,112,144.76,7,1,20.68
10435293,120,59.55,5,1,11.91
10435293,160,160.64999999999998,7,1,22.95
10435633,1,207.44,8,1,25.93
10435633,22,129.36,8,1,16.17
10435633,216,77.64,4,1,19.41
10435633,280,38.68,4,1,9.67
10436184,1,111.60000000000001,8,1,13.95
10436184,11,123.53,11,1,11.23
10436184,15,70.42,7,1,10.06
10440831,152,128.43,9,1,14.27
10443245,1,230.79999999999998,5,1,46.16
10443245,3,31.28,2,1,15.64
10446538,216,2.94,3,1,0.98
10449472,1,63.56,4,1,15.89
10449472,10,49.65,5,1,9.93
10449472,11,152.24,8,1,19.03
10449472,22,6.51,3,1,2.17
10449472,400,1.29,1,1,1.29
10450977,1,97.68,6,1,16.28
10450977,11,772.1999999999999,9,1,85.8
10450977,22,386.84,4,1,96.71
10450977,108,461.37,7,1,65.91
10450977,111,117.8,4,1,29.45
10454433,1,65.4,4,1,16.35
10454433,11,43.75,5,1,8.75
10454433,15,77.44,4,1,19.36
10455898,1,32.1,5,1,6.42
10455898,15,55.9,5,1,11.18
10455898,30,63.76,4,1,15.94
10456975,1,91.84,7,1,13.12
10456975,216,28.11,3,1,9.37
10459931,1,605.88,12,1,50.49
10459931,11,1001.92,16,1,62.62
10459931,22,255.0,10,1,25.5
10460794,1,86.80000000000001,7,1,12.4
10460794,11,37.1,5,1,7.42
10460794,22,28.96,4,1,7.24
10475309,1,434.52000000000004,9,1,48.28
10475309,2,60.18,6,1,10.03
10475309,3,35.28,3,1,11.76
10480841,1,929.6000000000001,10,1,92.96
10480841,102,233.09,13,1,17.93
10480841,151,543.6,15,1,36.24
10482631,11,289.68,6,1,48.28
10482631,16,63.550000000000004,5,1,12.71
10483344,1,127.89,7,1,18.27
10483344,11,88.44,6,1,14.74
10483344,22,130.4,8,1,16.3
10483344,216,97.10000000000001,5,1,19.42
10484383,1,2.9,1,1,2.9
10484936,514,270.0,6,1,45.0
10484936,515,40.0,5,1,8.0
10485037,1,334.89,9,1,37.21
10485037,11,436.1,10,1,43.61
10485037,111,40.08,2,1,20.04
10485037,160,423.54,9,1,47.06
10485037,257,7.94,1,1,7.94
10485037,263,6.09,1,1,6.09
10485932,268,0.91,1,1,0.91
10485983,1,41.97,3,1,13.99
10485983,11,15.84,2,1,7.92
10492041,583,1210.08,6,1,201.68
10497442,1,64.72000000000001,8,1,8.09
10498643,1,50.4,6,1,8.4
10498643,11,71.4,6,1,11.9
10498708,1,140.0,10,1,14.0
10498708,11,121.5,9,1,13.5
10498708,22,57.0,10,1,5.7
10498708,108,54.0,6,1,9.0
10501601,1,218.12,7,1,31.16
10501601,11,65.76,8,1,8.22
10501601,16,27.5,5,1,5.5
10501601,22,17.0,2,1,8.5
10501776,3,44.04,3,1,14.68
10501776,10,30.6,4,1,7.65
10501776,11,32.12,4,1,8.03
10501776,14,38.849999999999994,3,1,12.95
10502438,1,2383.6800000000003,13,1,183.36
10502438,11,687.2,8,1,85.9
10502438,22,190.62,6,1,31.77
10502438,113,98.85,5,1,19.77
10502438,120,59.25,3,1,19.75
10502438,263,10.12,1,1,10.12
10504228,1,153.63,9,1,17.07
10504228,3,35.65,5,1,7.13
10508746,1,17.5,7,1,2.5
10508746,252,3.9,1,1,3.9
10513502,1,213.71,7,1,30.53
10513502,11,307.89,11,1,27.99
10513502,15,301.0,7,1,43.0
10513502,16,273.68,8,1,34.21
10513502,22,171.55,5,1,34.31
10513502,101,14.69,1,1,14.69
10514991,1,1078.9099999999999,7,1,154.13
10514991,3,62.52,4,1,15.63
10514991,11,251.8,10,1,25.18
10514991,15,324.72,8,1,40.59
10514991,22,359.59,11,1,32.69
10514991,101,32.61,3,1,10.87
10522587,1,60.94,7,2,9.92
10525292,1,339.6,3,1,113.2
10525292,10,289.94000000000005,7,1,41.42
10525292,11,843.12,4,1,210.78
10525292,15,286.58,7,1,40.94
10525292,22,255.95999999999998,3,1,85.32
10525292,108,23.26,2,1,11.63
10530296,1,62.0,4,1,15.5
10530296,10,5.61,3,1,1.87
10530296,11,36.88,4,1,9.22
10532388,1,152.6,7,1,21.8
10532388,10,46.6,4,1,11.65
10532388,11,420.30000000000007,9,1,46.7
10532388,22,105.12,4,1,26.28
10535107,1,43.05,5,1,8.61
10535107,11,277.74,6,1,46.29
10535107,22,68.96,4,1,17.24
10535107,216,4.64,1,1,4.64
10535131,1,314.56,8,1,39.32
10535131,10,154.60000000000002,10,1,15.46
10535131,11,923.3999999999999,15,1,61.56
10535131,14,81.03999999999999,8,1,10.13
10535131,22,105.30000000000001,6,1,17.55
10539935,1,113.52,8,1,14.19
10545536,1,68.44,4,1,17.11
10545536,2,60.8,5,1,12.16
10546397,1,40.98,6,1,6.83
10546397,3,44.22,6,1,7.37
10546397,15,16.77,3,1,5.59
10547237,1,351.84000000000003,8,1,43.98
10547237,3,78.35,5,1,15.67
10547237,10,197.81999999999996,9,1,21.98
10547237,11,51.8,7,1,7.4
10547377,1,258.16,7,1,36.88
10547377,11,487.0,10,1,48.7
10547377,22,518.16,8,1,64.77
10547377,215,50.13,3,1,16.71
10547377,216,203.32,4,1,50.83
10560837,11,40.9,5,1,8.18
10561086,1,319.9,5,1,63.98
10561086,3,75.57000000000001,3,1,25.19
10563674,1,132.11,11,1,12.01
10563674,2,52.92,6,1,8.82
10563674,11,136.77999999999997,7,1,19.54
10565197,11,99.78,6,1,16.63
10566436,1,69.17999999999999,6,1,11.53
10566436,11,20.75,5,1,4.15
10568048,1,640.96,8,1,80.12
10568048,11,1045.1100000000001,11,1,95.01
10568048,13,439.95,7,1,62.85
10568048,22,595.76,8,1,74.47
10568048,101,315.6,8,1,39.45
10568501,1,112.8,5,1,22.56
10568501,11,565.8800000000001,7,1,80.84
10568501,216,149.96,4,1,37.49
10569478,1,596.7200000000001,8,1,74.59
10569478,2,412.29999999999995,10,1,41.23
10569478,216,208.64,4,1,52.16
10569478,260,38.28,1,1,38.28
10569974,1,473.27,7,1,67.61
10569974,11,590.9399999999999,9,1,65.66
10569974,124,92.52,9,1,10.28
10569974,160,373.52,8,1,46.69
10570581,216,260.55,5,1,52.11
10570700,1,67.55,7,1,9.65
10570700,10,61.95,5,1,12.39
10570700,11,120.82000000000002,7,1,17.26
10570700,15,209.82,6,1,34.97
10572274,1,1003.38,14,1,71.67
10572274,3,26.200000000000003,5,1,5.24
10572274,11,385.0,11,1,35.0
10572274,31,84.3,6,1,14.05
10572606,1,619.7800000000001,7,1,88.54
10572606,3,80.82000000000001,3,1,26.94
10572606,11,777.5,10,1,77.75
10572606,15,485.65999999999997,7,1,69.38
10572606,22,830.32,8,1,103.79
10572606,31,62.37,3,1,20.79
10572606,102,60.7,5,1,12.14
10575001,583,9.52,1,1,9.52
10575745,1,368.5,10,1,36.85
10575745,15,68.24,4,1,17.06
10575745,216,123.64,4,1,30.91
10576490,151,68.28,12,1,5.69
10577276,1,555.0,12,1,46.25
10577276,11,166.23,9,1,18.47
10577276,15,254.72,8,1,31.84
10577276,22,50.16,8,1,6.27
10579600,1,64.33,7,1,9.19
10579600,10,57.959999999999994,6,1,9.66
10579600,11,247.92000000000002,8,1,30.99
10579600,22,29.5,5,1,5.9
10581796,1,194.04000000000002,6,1,32.34
10581796,3,55.4,5,1,11.08
10581796,11,521.6,8,1,65.2
10581796,22,75.3,5,1,15.06
10582539,1,67.76,4,1,16.94
10582539,3,12.96,3,1,4.32
10582539,11,13.68,4,1,3.42
10582539,280,3.0300000000000002,3,1,1.01
10582733,1,96.36,6,1,16.06
10582733,11,178.08,8,1,22.26
10582733,15,31.740000000000002,3,1,10.58
10582733,583,2.4,1,1,2.4
10582741,1,7.2,2,1,3.6
10582741,11,29.73,3,1,9.91
10583179,5,3.34,1,1,3.34
10583179,580,15.7,1,1,15.7
10583195,1,938.4000000000001,10,1,93.84
10583195,5,6.19,1,1,6.19
10583195,11,1748.6000000000001,14,1,124.9
10583195,22,469.36,8,1,58.67
10583195,108,120.0,6,1,20.0
10583195,112,72.72,6,1,12.12
10583195,160,215.82,9,1,23.98
10585147,216,41.08,4,1,10.27
10585147,583,1.6,1,1,1.6
10586437,1,98.32,8,1,12.29
10586437,216,46.0,5,1,9.2
10586437,252,5.68,1,1,5.68
10586437,701,2.06,1,1,2.06
10586437,963,2.06,1,1,2.06
10590302,1,17.849999999999998,5,1,3.57
10590302,11,35.7,6,1,5.95
10590302,22,11.68,4,1,2.92
10590434,1,60.55,5,1,12.11
10590434,10,53.04,4,1,13.26
10590434,11,78.65,5,1,15.73
10590477,497,61.18000000000001,7,1,8.74
10594200,11,31.24,4,1,7.81
10594707,255,11.0,1,1,11.0
10594790,210,13.72,4,1,3.43
10594790,214,4.01,1,1,4.01
10596505,1,43.74,3,1,14.58
10596505,11,55.76,4,1,13.94
10596505,216,39.78,3,1,13.26
10596505,252,18.01,1,1,18.01
10596505,263,23.73,1,1,23.73
10598893,1,601.92,8,1,75.24
10598893,10,180.0,9,1,20.0
10598893,11,389.4,11,1,35.4
10598893,22,153.06,6,1,25.51
10598893,101,123.3,5,1,24.66
10601290,22,24.42,6,1,4.07
10606691,1,82.16,4,1,20.54
10606691,10,44.64,4,1,11.16
10606691,11,399.35,7,1,57.05
10606691,22,40.04,4,1,10.01
10608945,1,83.1,6,1,13.85
10608945,15,47.65,5,1,9.53
10620899,1,457.1,10,1,45.71
10620899,11,311.4,10,1,31.14
10620899,22,81.6,8,1,10.2
10621135,11,155.87000000000003,13,1,11.99
10626374,1,168.70000000000002,5,1,33.74
10626374,3,48.72,4,1,12.18
10626374,10,86.05000000000001,5,1,17.21
10626803,1,1.06,1,1,1.06
10626803,11,30.16,8,1,3.77
10627931,1,69.0,10,1,6.9
10627931,11,24.0,8,1,3.0
10627931,152,13.14,9,1,1.46
10628342,1,101.95,5,1,20.39
10628342,11,48.76,4,1,12.19
10628342,22,8.69,1,1,8.69
10630940,10,66.15,7,1,9.45
10630940,11,141.12,8,1,17.64
10630940,15,204.75,9,1,22.75
10630940,16,214.65,9,1,23.85
10630940,22,84.85,5,1,16.97
10632307,1,516.5300000000001,7,1,73.79
10632307,11,246.84,6,1,41.14
10632307,22,23.28,4,1,5.82
10632307,101,303.12,9,1,33.68
10635802,1,9.22,2,1,4.61
10635802,2,5.64,3,1,1.88
10635802,3,101.68,4,1,25.42
10635802,10,149.57999999999998,6,1,24.93
10635802,11,372.6,6,1,62.1
10635802,15,84.44,4,1,21.11
10635802,22,192.42000000000002,6,1,32.07
10637449,11,507.5,7,1,72.5
10637449,22,120.06000000000002,6,1,20.01
10640199,1,24.36,3,1,8.12
10640199,10,36.36,3,1,12.12
10640199,11,112.43999999999998,6,1,18.74
10646405,1,470.56,8,1,58.82
10646405,3,216.00000000000003,5,1,43.2
10646405,11,1091.8600000000001,11,1,99.26
10646405,14,152.22,6,1,25.37
10646405,22,200.05999999999995,7,1,28.58
10646405,30,178.88,4,1,44.72
10647681,1,81.72,9,1,9.08
10647681,10,51.309999999999995,7,1,7.33
10647681,11,174.9,10,1,17.49
10650674,1,279.78000000000003,6,1,46.63
10650674,3,65.78,2,1,32.89
10650674,10,231.83999999999997,7,1,33.12
10650674,15,107.36,4,1,26.84
10655986,1,8.98,1,1,8.98
10655986,3,3.37,1,1,3.37
10655986,15,12.34,1,1,12.34
10655986,701,3.47,1,1,3.47
10656745,11,77.92,8,1,9.74
10656745,22,44.90000000000001,10,1,4.49
10674689,1,294.24,6,1,49.04
10674689,3,82.36,4,1,20.59
10674689,11,121.85000000000001,5,1,24.37
10674689,15,74.72,4,1,18.68
10674689,30,96.48,4,1,24.12
10674689,101,38.76,2,1,19.38
10674875,1,1.64,2,1,0.82
10678846,1,887.4599999999999,7,1,126.78
10678846,10,365.52000000000004,6,1,60.92
10678846,15,329.95,5,1,65.99
10678846,210,20.04,4,1,5.01
10680298,1,89.05,5,1,17.81
10680298,3,10.14,2,1,5.07
10680298,11,93.75,5,1,18.75
10680298,263,4.24,1,1,4.24
10681693,1,98.6,4,1,24.65
10681693,216,16.16,4,1,4.04
10682290,1,90.96000000000001,6,1,15.16
10682290,11,45.900000000000006,6,1,7.65
10682290,160,20.0,4,1,5.0
10684684,1,241.44,6,1,40.24
10684684,11,123.94999999999999,5,1,24.79
10684684,22,27.509999999999998,3,1,9.17
10684994,1,401.94000000000005,7,1,57.42
10684994,10,119.27999999999999,6,1,19.88
10684994,11,964.35,9,1,107.15
10684994,16,53.900000000000006,7,1,7.7
10684994,22,123.47999999999999,6,1,20.58
10685982,1,33.54,3,1,11.18
10685982,10,35.06999999999999,7,1,5.01
10685982,11,97.04,8,1,12.13
10687330,1,60.059999999999995,7,1,8.58
10687330,10,32.05,5,1,6.41
10687608,22,85.25999999999999,7,1,12.18
10692075,11,69.64999999999999,7,1,9.95
10698685,1,291.42,6,1,48.57
10698685,15,153.48,3,1,51.16
10698685,216,764.4499999999999,5,1,152.89
10707870,1,378.24,6,1,63.04
10707870,10,67.9,5,1,13.58
10707870,11,12.350000000000001,5,1,2.47
10707870,15,163.70000000000002,5,1,32.74
10707870,216,166.44,4,1,41.61
10708575,1,186.48,6,1,31.08
10708575,10,32.76,6,1,5.46
10708575,11,217.11999999999995,8,1,27.14
10708575,280,15.92,4,1,3.98
10717345,583,16.1,1,1,16.1
10724570,1,170.73,3,1,56.91
10724570,150,35.44,4,1,8.86
10724570,151,277.76,8,1,34.72
10725437,1,33.65,1,1,33.65
10725437,11,65.78,2,1,32.89
10725437,14,23.42,2,1,11.71
10725437,22,137.62,7,1,19.66
10725437,108,30.16,2,1,15.08
10725437,113,12.36,1,1,12.36
10725437,124,16.77,1,1,16.77
10725887,11,847.0500000000002,15,1,56.47
10725887,13,232.68000000000004,7,1,33.24
10725887,22,636.66,9,1,70.74
10725887,108,343.56,6,1,57.26
10735645,1,27.900000000000006,9,1,3.1
10735645,22,69.28,8,1,8.66
10741297,1,40.0,5,1,8.0
10742870,1,12.05,5,1,2.41
10742870,11,24.5,5,1,4.9
10742870,22,7.32,4,1,1.83
10744377,1,383.64000000000004,9,4,51.09
10744377,10,326.9200000000001,11,1,29.72
10744377,22,167.04,9,3,23.36
10747317,1,77.04,9,1,8.56
10749832,1,36.5,5,1,7.3
10749832,10,18.36,6,1,3.06
10749832,11,153.93,7,1,21.99
10750873,11,144.98000000000002,11,1,13.18
10750873,22,133.92,8,1,16.74
10750873,101,92.82,7,1,13.26
10754208,1,492.30000000000007,10,1,49.23
10754208,11,191.16,9,1,21.24
10754208,22,91.91999999999999,6,1,15.32
10754208,101,149.16,6,1,24.86
10754208,150,41.63999999999999,12,1,3.47
10754208,151,378.84,14,1,27.06
10756146,1,247.11999999999995,8,1,30.89
10756146,11,118.16,8,1,14.77
10756146,22,28.74,2,1,14.37
10756146,101,13.14,1,1,13.14
10758378,1,69.64000000000001,8,2,9.71
10758378,11,31.52,8,1,3.94
10758378,15,18.990000000000002,3,1,6.33
10758378,101,64.94,7,2,9.49
10764793,4,1.42,1,1,1.42
10764793,5,9.959999999999999,3,1,3.32
10764793,580,1.24,1,1,1.24
10764793,583,0.36,1,1,0.36
10765277,1,19.9,5,1,3.98
10765277,11,7.7,2,1,3.85
10769248,1,19.36,2,1,9.68
10769248,11,8.31,1,1,8.31
10769248,152,1.6800000000000002,3,1,0.56
10769248,260,0.89,1,1,0.89
10769248,264,2.06,1,1,2.06
10770181,1,239.11999999999998,7,1,34.16
10770181,11,193.57,13,1,14.89
10770181,15,42.96,12,1,3.58
10770440,11,60.64,4,1,15.16
10773784,269,99.84,1,1,99.84
10775930,3,4.18,1,1,4.18
10775930,11,116.41,7,4,18.5
10775930,403,5.32,3,2,2.32
10775930,418,4.96,3,3,2.46
10776678,1,857.8799999999999,12,1,71.49
10776678,11,350.08,8,1,43.76
10776678,108,350.22,13,1,26.94
10776678,112,132.08,8,1,16.51
10776678,120,47.15,5,1,9.43
10776678,160,270.08,8,1,33.76
10786908,1,75.13,11,1,6.83
10786908,11,38.3,10,1,3.83
10786908,14,65.34,9,1,7.26
10786908,22,92.34,9,1,10.26
10788072,1,67.14,6,1,11.19
10788072,11,69.23,7,1,9.89
10788072,22,53.949999999999996,5,1,10.79
10788072,216,102.08,4,1,25.52
10789737,1,77.93999999999998,9,1,8.66
10789737,22,51.71999999999999,6,1,8.62
10790697,1,67.06,7,1,9.58
10790697,11,11.55,5,1,2.31
10790697,15,34.75,5,1,6.95
10790697,22,22.62,3,1,7.54
10790786,1,106.95,5,1,21.39
10790786,216,15.5,2,1,7.75
10791391,1,35.699999999999996,5,1,7.14
10791391,10,17.3,5,1,3.46
10791391,263,7.49,1,1,7.49
10792800,1,262.6,4,1,65.65
10792800,11,380.88,8,1,47.61
10792800,15,124.4,5,1,24.88
10792800,152,20.04,4,1,5.01
10792800,424,84.24,4,1,21.06
10792800,513,203.4,6,1,33.9
10798809,1,57.239999999999995,3,1,19.08
10798809,15,26.849999999999998,3,1,8.95
10800935,1,73.74,6,1,12.29
10800935,11,614.25,13,1,47.25
10800935,22,101.15,7,1,14.45
10800935,124,43.68,6,1,7.28
10800935,668,6.0,2,1,3.0
10803608,1,99.47999999999999,6,1,16.58
10803608,11,262.92,12,1,21.91
10803608,15,249.48,12,1,20.79
10803608,22,33.45,3,1,11.15
10803608,150,21.840000000000003,7,1,3.12
10803608,152,74.03999999999999,6,1,12.34
10807077,1,40.53,7,1,5.79
10807077,15,67.6,4,1,16.9
10807093,1,39.84,4,1,9.96
10810647,1,87.42,6,1,14.57
10810647,11,69.24,6,1,11.54
10811171,545,5.45,3,3,3.0
10811481,1,106.43999999999998,6,1,17.74
10811481,11,54.45,5,1,10.89
10811481,15,57.04,4,1,14.26
10811481,30,19.62,3,1,6.54
10811503,1,362.43000000000006,9,1,40.27
10811503,10,175.92000000000002,8,1,21.99
10811503,11,493.01999999999987,9,1,54.78
10811503,22,109.14000000000001,6,1,18.19
10811503,108,229.46,7,1,32.78
10811503,424,67.26,6,1,11.21
10815436,1,17.32,2,1,8.66
10815436,3,12.34,2,1,6.17
10817447,1,125.44000000000001,7,1,17.92
10817447,11,232.44,6,1,38.74
10817447,22,42.480000000000004,3,1,14.16
10818591,1,30.85,5,1,6.17
10818591,10,19.68,6,1,3.28
10818591,11,35.629999999999995,7,1,5.09
10818680,1,1978.1999999999998,10,1,197.82
10818680,11,714.1500000000001,9,1,79.35
10818680,216,313.6,4,1,78.4
10819636,1,165.69,9,1,18.41
10819636,11,1156.87,13,1,88.99
10819636,22,229.73999999999998,6,1,38.29
10820316,1,66.22,7,1,9.46
10833132,1,81.51,3,1,27.17
10833132,2,48.4,4,1,12.1
10833132,101,37.12,4,1,9.28
10833604,1,155.04,8,1,19.38
10833604,11,318.89000000000004,11,1,28.99
10833604,22,58.47,3,1,19.49
10833604,108,81.60000000000001,8,1,10.2
10833604,160,106.39999999999999,8,1,13.3
10833604,968,17.19,1,1,17.19
10834600,1,73.04,8,1,9.13
10835984,1,36.6,5,1,7.32
10835984,10,34.25,5,1,6.85
10835984,11,225.1,10,1,22.51
10835984,22,35.9,5,1,7.18
10839149,1,58.7,5,1,11.74
10839149,214,3.52,1,1,3.52
10839149,280,50.16,8,1,6.27
10839386,1,373.89000000000004,11,1,33.99
10839386,11,1110.3,15,1,74.02
10839386,22,126.8,8,1,15.85
10839386,101,129.68,8,1,16.21
10840880,14,19.14,6,1,3.19
10840880,263,7.41,1,1,7.41
10841305,1,271.98,9,1,30.22
10841305,11,67.13,7,1,9.59
10841305,22,87.67,11,1,7.97
10842948,1,31.980000000000004,3,2,12.49
10842948,2,6.57,1,1,6.57
10842948,3,27.72,3,1,9.24
10842948,10,14.83,2,2,7.53
10842948,11,30.86,3,2,13.68
10844134,1,59.34,6,1,9.89
10844789,1,671.5999999999999,10,1,67.16
10844789,150,138.71999999999997,16,1,8.67
10844789,151,844.16,16,1,52.76
10844789,155,177.12,16,1,11.07
10844789,216,625.84,4,1,156.46
10844789,260,107.21,1,1,107.21
10844789,263,11.58,1,1,11.58
10848849,1,7.86,1,1,7.86
10848849,10,25.11,3,1,8.37
10848849,11,171.75,5,1,34.35
10848849,22,27.1,2,1,13.55
10848873,1,7.14,2,1,3.57
10848873,10,25.380000000000003,6,1,4.23
10848873,11,72.12,6,1,12.02
10848873,22,14.48,4,1,3.62
10849934,1,79.56,9,1,8.84
10849934,11,66.5,7,1,9.5
10853087,1,410.4,6,2,75.9
10853087,3,20.0,2,1,10.0
10853087,5,78.0,4,1,19.5
10853087,15,93.0,3,1,31.0
10853087,22,92.64,4,1,23.16
10855373,1,27.69,3,1,9.23
10855888,1,332.0,5,1,66.4
10855888,216,471.92,4,1,117.98
10858895,1,220.92,7,1,31.56
10858895,11,32.7,6,1,5.45
10858895,22,155.34,9,1,17.26
10859492,3,54.54,3,1,18.18
10859492,11,245.8,4,1,61.45
10859492,22,46.92,2,1,23.46
10864593,1,862.1999999999999,9,1,95.8
10864593,3,180.0,4,1,45.0
10864593,10,528.56,8,1,66.07
10864593,11,3476.1600000000003,12,1,289.68
10864593,15,791.01,9,1,87.89
10864593,22,267.7,5,1,53.54
10864593,150,15.42,6,1,2.57
10864593,151,677.0,10,1,67.7
10866936,1,467.73999999999995,7,1,66.82
10866936,10,151.44000000000003,8,1,18.93
10866936,11,1174.03,11,1,106.73
10866936,15,204.68,7,1,29.24
10866936,22,383.19999999999993,8,1,47.9
10867185,1,127.44,9,1,14.16
10867185,11,56.209999999999994,7,1,8.03
10867185,22,45.22,7,1,6.46
10868238,1,99.9,6,1,16.65
10868238,11,69.23,7,1,9.89
10868440,2,0.72,1,1,0.72
10868440,3,5.58,2,1,2.79
10868440,11,89.17999999999999,7,1,12.74
10869234,1,74.0,4,1,18.5
10869234,3,32.400000000000006,3,1,10.8
10869234,11,77.46,6,1,12.91
10869234,14,25.66,1,1,25.66
10869234,15,102.64,4,1,25.66
10870844,1,134.04,6,1,22.34
10870844,216,94.45,5,1,18.89
10872502,583,8.0,2,1,4.0
10872588,583,19.9,4,4,11.9
10873843,1,94.75,5,1,18.95
10873843,3,64.19999999999999,3,1,21.4
10873843,10,94.61999999999999,6,1,15.77
10873843,11,638.4000000000001,7,1,91.2
10873843,22,67.02,6,1,11.17
10874432,1,118.55000000000001,5,1,23.71
10874432,10,86.1,10,1,8.61
10874432,11,376.24,8,1,47.03
10874432,22,93.52,7,1,13.36
10876346,1,430.29,9,1,47.81
10876346,22,78.1,5,1,15.62
10876346,216,51.45,1,1,51.45
10876788,1,99.6,6,1,16.6
10876788,10,53.82,6,1,8.97
10876788,11,63.0,7,1,9.0
10876788,22,24.089999999999996,3,1,8.03
10877598,1,971.1,10,1,97.11
10877598,11,803.7,10,1,80.37
10877598,22,124.08,4,1,31.02
10877598,101,160.85999999999999,6,1,26.81
10878802,1,218.4,8,1,27.3
10878802,11,366.0,8,1,45.75
10878802,15,95.4,6,1,15.9
10878802,150,26.299999999999994,10,1,2.63
10878802,151,332.0400000000001,12,1,27.67
10878802,216,533.5400000000001,7,1,76.22
10878802,263,49.09,1,1,49.09
10883881,1,239.6,4,1,59.9
10883881,11,121.44,4,1,30.36
10883881,15,70.44,4,1,17.61
10883881,216,11.28,4,1,2.82
10885493,1,5.3,2,2,3.8
10886074,1,99.05000000000001,7,1,14.15
10886074,11,391.71999999999997,7,1,55.96
10886538,1,904.88,8,1,113.11
10886538,11,1568.3999999999999,10,1,156.84
10886538,22,614.16,6,1,102.36
10886538,101,230.33999999999997,6,1,38.39
10888476,1,695.8,7,1,99.4
10888476,11,315.77,7,1,45.11
10888476,22,350.84,7,1,50.12
10888646,513,41.760000000000005,10,3,4.96
10890195,583,36.46,2,1,18.23
10892171,11,29.950000000000003,5,1,5.99
10892171,14,66.48,3,1,22.16
10892171,152,78.0,8,1,9.75
